ds,trend,cap,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,is_final_2ld,is_final_2ld_lower,is_final_2ld_upper,is_final_day,is_final_day_lower,is_final_day_upper,is_final_week,is_final_week_lower,is_final_week_upper,is_first_2days,is_first_2days_lower,is_first_2days_upper,is_first_day,is_first_day_lower,is_first_day_upper,is_first_week,is_first_week_lower,is_first_week_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-01-11T00:00:00Z,1784.7907034057728,2500,-240.29799742773227,-240.29799742773227,-240.29799742773227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-583.5901266547687,-583.5901266547687,-583.5901266547687,0,0,0,0,0,0,735.3697641467402,735.3697641467402,735.3697641467402,-392.0776349197036,-392.0776349197036,-392.0776349197036,0,0,0,96.41272007572202,3031.331423720128,1784.7907034057728,1784.7907034057728,1544.4927059780405
2022-01-12T00:00:00Z,1787.8081562154557,2500,-136.76633074441818,-136.76633074441818,-136.76633074441818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-489.9516834453396,-489.9516834453396,-489.9516834453396,0,0,0,0,0,0,798.1810287875909,798.1810287875909,798.1810287875909,-444.99567608666956,-444.99567608666956,-444.99567608666956,0,0,0,234.0556410478588,3092.278460297852,1787.8081562154557,1787.8081562154557,1651.0418254710376
2022-01-13T00:00:00Z,1790.8179369153356,2500,-40.68118602529183,-40.68118602529183,-40.68118602529183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-360.66359099486647,-360.66359099486647,-360.66359099486647,0,0,0,0,0,0,808.4517765753939,808.4517765753939,808.4517765753939,-488.4693716058193,-488.4693716058193,-488.4693716058193,0,0,0,304.3455674955792,3194.821858605656,1790.8179369153356,1790.8179369153356,1750.1367508900437
2022-01-14T00:00:00Z,1793.8200222402015,2500,39.202844574322384,39.202844574322384,39.202844574322384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-236.76148974536804,-236.76148974536804,-236.76148974536804,0,0,0,0,0,0,797.8776093317338,797.8776093317338,797.8776093317338,-521.9132750120434,-521.9132750120434,-521.9132750120434,0,0,0,323.21187066547344,3229.0307314203937,1793.8200222402015,1793.8200222402015,1833.022866814524
2022-01-15T00:00:00Z,1796.8143893123981,2500,-2214.644588109759,-2214.644588109759,-2214.644588109759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194.38223097218588,-194.38223097218588,-194.38223097218588,0,0,0,0,0,0,-1475.2972095232021,-1475.2972095232021,-1475.2972095232021,-544.965147614371,-544.965147614371,-544.965147614371,0,0,0,-1822.030361133449,1147.428363269307,1796.8143893123981,1796.8143893123981,-417.8301987973607
2022-01-16T00:00:00Z,1799.8010156412906,2500,-2755.1965700030455,-2755.1965700030455,-2755.1965700030455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133.92178519691032,-133.92178519691032,-133.92178519691032,0,0,0,0,0,0,-2063.7819347578084,-2063.7819347578084,-2063.7819347578084,-557.492850048327,-557.492850048327,-557.492850048327,0,0,0,-2324.2506977206685,587.6021179981806,1799.8010156412906,1799.8010156412906,-955.3955543617549
2022-01-17T00:00:00Z,1802.7798791226924,2500,-201.0901521070686,-201.0901521070686,-201.0901521070686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.693414372985295,-40.693414372985295,-40.693414372985295,0,0,0,0,0,0,399.19896544964735,399.19896544964735,399.19896544964735,-559.5957031837306,-559.5957031837306,-559.5957031837306,0,0,0,224.97097016161894,3066.086001252944,1802.7798791226924,1802.7798791226924,1601.6897270156237
2022-01-18T00:00:00Z,1805.7509580382582,2500,-1536.1227519597642,-1536.1227519597642,-1536.1227519597642,0,0,0,0,0,0,0,0,0,-1719.5399904102949,-1719.5399904102949,-1719.5399904102949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1719.5399904102949,-1719.5399904102949,-1719.5399904102949,-0.35223567360378194,-0.35223567360378194,-0.35223567360378194,0,0,0,0,0,0,735.3697641467496,735.3697641467496,735.3697641467496,-551.6002900226154,-551.6002900226154,-551.6002900226154,0,0,0,-1211.1786150223602,1859.293554319347,1805.7509580382582,1805.7509580382582,269.62820607849403
2022-01-19T00:00:00Z,1808.7142310548477,2500,374.56981929840083,374.56981929840083,374.56981929840083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.43960085893183,110.43960085893183,110.43960085893183,0,0,0,0,0,0,798.1810287878111,798.1810287878111,798.1810287878111,-534.0508103483422,-534.0508103483422,-534.0508103483422,0,0,0,750.2468894978367,3656.625030805482,1808.7142310548477,1808.7142310548477,2183.2840503532484
2022-01-20T00:00:00Z,1811.66967722385,2500,627.6070467837513,627.6070467837513,627.6070467837513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.8495073728937,326.8495073728937,326.8495073728937,0,0,0,0,0,0,808.4517765761927,808.4517765761927,808.4517765761927,-507.69423716533487,-507.69423716533487,-507.69423716533487,0,0,0,900.6252777582636,3843.661454379905,1811.66967722385,1811.66967722385,2439.2767240076014
2022-01-21T00:00:00Z,1814.6172759804797,2500,825.6687069638084,825.6687069638084,825.6687069638084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.25175244228274,501.25175244228274,501.25175244228274,0,0,0,0,0,0,797.8776093301357,797.8776093301357,797.8776093301357,-473.46065480861023,-473.46065480861023,-473.46065480861023,0,0,0,1300.8463065376448,4102.260828197629,1814.6172759804797,1814.6172759804797,2640.285982944288
2022-01-22T00:00:00Z,1817.5570071430386,2500,-1240.9415900674085,-1240.9415900674085,-1240.9415900674085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.7948990699681,666.7948990699681,666.7948990699681,0,0,0,0,0,0,-1475.2972095262505,-1475.2972095262505,-1475.2972095262505,-432.43927961112615,-432.43927961112615,-432.43927961112615,0,0,0,-871.8969831360329,2079.83371028495,1817.5570071430386,1817.5570071430386,576.6154170756301
2022-01-23T00:00:00Z,1820.488850912144,2500,-1631.0875188613645,-1631.0875188613645,-1631.0875188613645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.5451879292737,818.5451879292737,818.5451879292737,0,0,0,0,0,0,-2063.7819347590157,-2063.7819347590157,-2063.7819347590157,-385.85077203162257,-385.85077203162257,-385.85077203162257,0,0,0,-1511.1078200641487,1604.8171503318772,1820.488850912144,1820.488850912144,189.4013320507795
2022-01-24T00:00:00Z,1823.4127878699283,2500,1010.2385116736824,1010.2385116736824,1010.2385116736824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.0560876120888,946.0560876120888,946.0560876120888,0,0,0,0,0,0,399.1989654420582,399.1989654420582,399.1989654420582,-335.01654138046473,-335.01654138046473,-335.01654138046473,0,0,0,1432.1673332956234,4359.558305704138,1823.4127878699283,1823.4127878699283,2833.6512995436105
2022-01-25T00:00:00Z,1826.328798979202,2500,1802.426129674769,1802.426129674769,1802.426129674769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348.3821838689028,1348.3821838689028,1348.3821838689028,0,0,0,0,0,0,735.3697641461621,735.3697641461621,735.3697641461621,-281.32581834029594,-281.32581834029594,-281.32581834029594,0,0,0,2121.1336684441144,5056.085976491039,1826.328798979202,1826.328798979202,3628.754928653971
2022-01-26T00:00:00Z,1829.2368655825912,2500,2375.3242530834227,2375.3242530834227,2375.3242530834227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803.344548762199,1803.344548762199,1803.344548762199,0,0,0,0,0,0,798.1810287875924,798.1810287875924,798.1810287875924,-226.20132446636848,-226.20132446636848,-226.20132446636848,0,0,0,2783.1773474288616,5652.918491189469,1829.2368655825912,1829.2368655825912,4204.5611186660135
2022-01-27T00:00:00Z,1832.1369694016387,2500,2833.278281813171,2833.278281813171,2833.278281813171,0,0,0,0,0,0,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452.918452171431,1452.918452171431,1452.918452171431,0,0,0,0,0,0,808.4517765769913,808.4517765769913,808.4517765769913,-171.0644004044429,-171.0644004044429,-171.0644004044429,0,0,0,3177.158535548093,6174.075389896247,1832.1369694016387,1832.1369694016387,4665.415251214809
2022-01-28T00:00:00Z,1835.029092535879,2500,1860.6987818588987,1860.6987818588987,1860.6987818588987,0,0,0,0,0,0,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.14918393002864,437.14918393002864,437.14918393002864,0,0,0,0,0,0,797.877609328537,797.877609328537,797.877609328537,-117.30046486885901,-117.30046486885901,-117.30046486885901,0,0,0,2197.240186330401,5237.493539663865,1835.029092535879,1835.029092535879,3695.7278743947777
2022-01-29T00:00:00Z,1837.9132174618794,2500,-990.2282438024008,-990.2282438024008,-990.2282438024008,0,0,0,0,0,0,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191.6778234606555,-191.6778234606555,-191.6778234606555,0,0,0,0,0,0,-1475.297209529299,-1475.297209529299,-1475.297209529299,-66.22566428163861,-66.22566428163861,-66.22566428163861,0,0,0,-590.968784364558,2265.2787352484875,1837.9132174618794,1837.9132174618794,847.6849736594786
2022-01-30T00:00:00Z,1840.7893270322543,2500,721.1458893302345,721.1458893302345,721.1458893302345,0,0,0,0,0,0,3055.5327683966207,3055.5327683966207,3055.5327683966207,0,0,0,2312.5603149274284,2312.5603149274284,2312.5603149274284,0,0,0,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-251.54940554031782,-251.54940554031782,-251.54940554031782,0,0,0,0,0,0,-2063.781934762008,-2063.781934762008,-2063.781934762008,-19.055538764060188,-19.055538764060188,-19.055538764060188,0,0,0,1126.733742555561,4117.199702950893,1840.7893270322543,1840.7893270322543,2561.935216362489
2022-01-31T00:00:00Z,1843.657404474648,2500,5818.3615481015295,5818.3615481015295,5818.3615481015295,0,0,0,0,0,0,5652.6075306639395,5652.6075306639395,5652.6075306639395,0,0,0,0,0,0,4909.635077194747,4909.635077194747,4909.635077194747,742.9724534691921,742.9724534691921,742.9724534691921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.56847316492355,-256.56847316492355,-256.56847316492355,0,0,0,0,0,0,399.1989654438068,399.1989654438068,399.1989654438068,23.123525158706528,23.123525158706528,23.123525158706528,0,0,0,6194.935885286595,9111.660371979973,1843.657404474648,1843.657404474648,7662.018952576178
2022-02-01T00:00:00Z,1846.5174333906896,2500,-6044.4137007881445,-6044.4137007881445,-6044.4137007881445,0,0,0,-2418.3017147152723,-2418.3017147152723,-2418.3017147152723,-2421.7886551130873,-2421.7886551130873,-2421.7886551130873,-4137.8417051255665,-4137.8417051255665,-4137.8417051255665,0,0,0,0,0,0,0,0,0,0,0,0,-1183.9123502689351,-1183.9123502689351,-1183.9123502689351,-1237.8763048441522,-1237.8763048441522,-1237.8763048441522,0,0,0,0,0,0,-1719.5399904102949,-1719.5399904102949,-1719.5399904102949,-279.5324643758559,-279.5324643758559,-279.5324643758559,0,0,0,0,0,0,735.369764146172,735.369764146172,735.369764146172,59.37935968019428,59.37935968019428,59.37935968019428,0,0,0,-5760.355552456397,-2704.01440031177,1846.5174333906896,1846.5174333906896,-4197.896267397455
