ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2020-09-06T00:00:00Z,1814.109873260907,-2391.0057773100143,-2391.0057773100143,-2391.0057773100143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-626.8377539140305,-626.8377539140305,-626.8377539140305,0,0,0,-1716.0724554881554,-1716.0724554881554,-1716.0724554881554,-48.09556790782864,-48.09556790782864,-48.09556790782864,0,0,0,-2325.440963840706,1127.5056591176824,1814.109873260907,1814.109873260907,-576.8959040491072
2020-09-07T00:00:00Z,1814.2887109310382,-434.88164492444156,-434.88164492444156,-434.88164492444156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-683.8324506019438,-683.8324506019438,-683.8324506019438,0,0,0,313.3631840831971,313.3631840831971,313.3631840831971,-64.41237840569457,-64.41237840569457,-64.41237840569457,0,0,0,-332.1575475581611,3236.1922853490178,1814.2887109310382,1814.2887109310382,1379.4070660065966
2020-09-08T00:00:00Z,1814.4675486011688,-218.65505158063218,-218.65505158063218,-218.65505158063218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-716.5996489186371,-716.5996489186371,-716.5996489186371,0,0,0,579.2840301319187,579.2840301319187,579.2840301319187,-81.33943279391377,-81.33943279391377,-81.33943279391377,0,0,0,-247.3019486270673,3304.4201742328023,1814.4675486011688,1814.4675486011688,1595.8124970205367
2020-09-09T00:00:00Z,1814.6463862713,-158.5323994818308,-158.5323994818308,-158.5323994818308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-740.2838316534928,-740.2838316534928,-740.2838316534928,0,0,0,680.39100746826,680.39100746826,680.39100746826,-98.63957529659744,-98.63957529659744,-98.63957529659744,0,0,0,-131.549977265483,3481.8825440465935,1814.6463862713,1814.6463862713,1656.113986789469
2020-09-10T00:00:00Z,1814.8252239414307,-41.26764117352404,-41.26764117352404,-41.26764117352404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730.5123014651585,-730.5123014651585,-730.5123014651585,0,0,0,805.2961840633519,805.2961840633519,805.2961840633519,-116.05152377171724,-116.05152377171724,-116.05152377171724,0,0,0,-34.94130355924422,3634.6290632311457,1814.8252239414307,1814.8252239414307,1773.5575827679068
2020-09-11T00:00:00Z,1815.0040616115616,-117.5030826012499,-117.5030826012499,-117.5030826012499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-657.1169214795725,-657.1169214795725,-657.1169214795725,0,0,0,672.9087064400525,672.9087064400525,672.9087064400525,-133.29486756172986,-133.29486756172986,-133.29486756172986,0,0,0,-128.6100421530915,3467.5196837314825,1815.0040616115616,1815.0040616115616,1697.5009790103118
2020-09-12T00:00:00Z,1815.1828992816925,-2014.8421078406793,-2014.8421078406793,-2014.8421078406793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-529.595582959765,-529.595582959765,-529.595582959765,0,0,0,-1335.170656696632,-1335.170656696632,-1335.170656696632,-150.07586818428229,-150.07586818428229,-150.07586818428229,0,0,0,-2008.29456807414,1630.9638029111125,1815.1828992816925,1815.1828992816925,-199.65920855898685
2020-09-13T00:00:00Z,1815.3617369518236,-2284.4988183394585,-2284.4988183394585,-2284.4988183394585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-402.332436879396,-402.332436879396,-402.332436879396,0,0,0,-1716.0724554862106,-1716.0724554862106,-1716.0724554862106,-166.0939259738523,-166.0939259738523,-166.0939259738523,0,0,0,-2181.037563532059,1190.5387618092586,1815.3617369518236,1815.3617369518236,-469.1370813876349
2020-09-14T00:00:00Z,1815.5405746219544,-197.36161172315207,-197.36161172315207,-197.36161172315207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-329.6762454823745,-329.6762454823745,-329.6762454823745,0,0,0,313.3631840789572,313.3631840789572,313.3631840789572,-181.04855031973463,-181.04855031973463,-181.04855031973463,0,0,0,-163.38879536843953,3324.035289276052,1815.5405746219544,1815.5405746219544,1618.1789628988024
2020-09-15T00:00:00Z,1815.7194122920855,69.70309336543106,69.70309336543106,69.70309336543106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-314.93428675132975,-314.93428675132975,-314.93428675132975,0,0,0,579.2840301319646,579.2840301319646,579.2840301319646,-194.64665001520396,-194.64665001520396,-194.64665001520396,0,0,0,87.17227408688154,3675.707340740957,1815.7194122920855,1815.7194122920855,1885.4225056575165
2020-09-16T00:00:00Z,1815.8982499622161,-1454.2610802698266,-1454.2610802698266,-1454.2610802698266,0,0,0,0,0,0,-1621.240424557823,-1621.240424557823,-1621.240424557823,0,0,0,0,0,0,-1621.240424557823,-1621.240424557823,-1621.240424557823,-306.80171896115377,-306.80171896115377,-306.80171896115377,0,0,0,680.3910074682132,680.3910074682132,680.3910074682132,-206.60994421906332,-206.60994421906332,-206.60994421906332,0,0,0,-1441.7135138579781,2206.5120608040356,1815.8982499622161,1815.8982499622161,361.63716969238953
2020-09-17T00:00:00Z,1816.0770876323472,338.51087080784805,338.51087080784805,338.51087080784805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250.10302899539792,-250.10302899539792,-250.10302899539792,0,0,0,805.2961840639715,805.2961840639715,805.2961840639715,-216.68228426072548,-216.68228426072548,-216.68228426072548,0,0,0,403.6961881122405,3870.120346884563,1816.0770876323472,1816.0770876323472,2154.5879584401955
2020-09-18T00:00:00Z,1816.255925302478,307.1910241116771,307.1910241116771,307.1910241116771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141.08100987977343,-141.08100987977343,-141.08100987977343,0,0,0,672.9087064386327,672.9087064386327,672.9087064386327,-224.63667244718226,-224.63667244718226,-224.63667244718226,0,0,0,294.39950136701486,3821.9620250567637,1816.255925302478,1816.255925302478,2123.4469494141554
2020-09-19T00:00:00Z,1816.434762972609,-1594.7279557646054,-1594.7279557646054,-1594.7279557646054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.27553262906186,-29.27553262906186,-29.27553262906186,0,0,0,-1335.1706566990572,-1335.1706566990572,-1335.1706566990572,-230.2817664364866,-230.2817664364866,-230.2817664364866,0,0,0,-1631.0519488281036,1902.898298522112,1816.434762972609,1816.434762972609,221.7068072080035
2020-09-20T00:00:00Z,1816.6136006427398,-1909.3655762058213,-1909.3655762058213,-1909.3655762058213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.17454598176811,40.17454598176811,40.17454598176811,0,0,0,-1716.072455491854,-1716.072455491854,-1716.072455491854,-233.46766669573532,-233.46766669573532,-233.46766669573532,0,0,0,-2091.9073036324794,1600.475193547098,1816.6136006427398,1816.6136006427398,-92.75197556308149
2020-09-21T00:00:00Z,1816.792438312871,166.74036990707555,166.74036990707555,166.74036990707555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.46798576537601,87.46798576537601,87.46798576537601,0,0,0,313.36318407942923,313.36318407942923,313.36318407942923,-234.09079993772968,-234.09079993772968,-234.09079993772968,0,0,0,249.0463299283677,3664.6911971433706,1816.792438312871,1816.792438312871,1983.5328082199464
2020-09-22T00:00:00Z,1816.9712759830018,543.2060256616984,543.2060256616984,543.2060256616984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.01972843237252,196.01972843237252,196.01972843237252,0,0,0,579.2840301314046,579.2840301314046,579.2840301314046,-232.09773290207872,-232.09773290207872,-232.09773290207872,0,0,0,526.5048709705368,4173.573147511183,1816.9712759830018,1816.9712759830018,2360.1773016447
2020-09-23T00:00:00Z,1817.1501136531328,890.8560397156228,890.8560397156228,890.8560397156228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.95281012208414,437.95281012208414,437.95281012208414,0,0,0,680.3910074681668,680.3910074681668,680.3910074681668,-227.48777787462794,-227.48777787462794,-227.48777787462794,0,0,0,934.8824500235751,4434.103209419015,1817.1501136531328,1817.1501136531328,2708.006153368756
2020-09-24T00:00:00Z,1817.3289513232635,1375.2082518805655,1375.2082518805655,1375.2082518805655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.2263510494581,790.2263510494581,790.2263510494581,0,0,0,805.2961840635829,805.2961840635829,805.2961840635829,-220.3142832324755,-220.3142832324755,-220.3142832324755,0,0,0,1430.5836698470182,4969.924094196818,1817.3289513232635,1817.3289513232635,3192.537203203829
2020-09-25T00:00:00Z,1817.5077889933946,1584.2355986238713,1584.2355986238713,1584.2355986238713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.011430346523,1122.011430346523,1122.011430346523,0,0,0,672.9087064432454,672.9087064432454,672.9087064432454,-210.68453816589727,-210.68453816589727,-210.68453816589727,0,0,0,1600.7981905426436,5161.764208645424,1817.5077889933946,1817.5077889933946,3401.743387617266
2020-09-26T00:00:00Z,1817.6866266635254,-258.3363205077207,-258.3363205077207,-258.3363205077207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.5925957581383,1275.5925957581383,1275.5925957581383,0,0,0,-1335.1706567014821,-1335.1706567014821,-1335.1706567014821,-198.7582595643768,-198.7582595643768,-198.7582595643768,0,0,0,-251.78146408951815,3375.1126930993523,1817.6866266635254,1817.6866266635254,1559.3503061558047
2020-09-27T00:00:00Z,1817.8654643336565,-721.451021115862,-721.451021115862,-721.451021115862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179.3661041045953,1179.3661041045953,1179.3661041045953,0,0,0,-1716.072455489909,-1716.072455489909,-1716.072455489909,-184.74466973054822,-184.74466973054822,-184.74466973054822,0,0,0,-644.30749218627,2962.36580963756,1817.8654643336565,1817.8654643336565,1096.4144432177945
2020-09-28T00:00:00Z,1818.0443020037872,1043.7066079932163,1043.7066079932163,1043.7066079932163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.2416388108094,899.2416388108094,899.2416388108094,0,0,0,313.3631840808385,313.3631840808385,313.3631840808385,-168.89821489843172,-168.89821489843172,-168.89821489843172,0,0,0,1076.593403531488,4729.142834786335,1818.0443020037872,1818.0443020037872,2861.7509099970034
2020-09-29T00:00:00Z,1818.2231396739185,1013.0441313965628,1013.0441313965628,1013.0441313965628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.2731165073754,585.2731165073754,585.2731165073754,0,0,0,579.2840301314507,579.2840301314507,579.2840301314507,-151.51301524226335,-151.51301524226335,-151.51301524226335,0,0,0,1032.994134655577,4640.43664509269,1818.2231396739185,1818.2231396739185,2831.267271070481
2020-09-30T00:00:00Z,1818.401977344049,906.783052747731,906.783052747731,906.783052747731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.30822119524936,359.30822119524936,359.30822119524936,0,0,0,680.3910074685118,680.3910074685118,680.3910074685118,-132.91617591603017,-132.91617591603017,-132.91617591603017,0,0,0,906.8390766107748,4443.863827626197,1818.401977344049,1818.401977344049,2725.18503009178
2020-10-01T00:00:00Z,1818.58081501418,929.0987311363875,929.0987311363875,929.0987311363875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.26267151600177,237.26267151600177,237.26267151600177,0,0,0,805.2961840652108,805.2961840652108,805.2961840652108,-113.46012444482508,-113.46012444482508,-113.46012444482508,0,0,0,766.8007756228122,4533.467510206939,1818.58081501418,1818.58081501418,2747.6795461505676
2020-10-02T00:00:00Z,1818.7596526843108,724.194255359373,724.194255359373,724.194255359373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.79972027850746,144.79972027850746,144.79972027850746,0,0,0,672.9087064432508,672.9087064432508,672.9087064432508,-93.51417136238551,-93.51417136238551,-93.51417136238551,0,0,0,805.9345769206437,4359.396046730958,1818.7596526843108,1818.7596526843108,2542.953908043684
2020-10-03T00:00:00Z,1818.9384903544421,-1406.8519500387267,-1406.8519500387267,-1406.8519500387267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7742239690822799,1.7742239690822799,1.7742239690822799,0,0,0,-1335.170656700787,-1335.170656700787,-1335.170656700787,-73.45551730702194,-73.45551730702194,-73.45551730702194,0,0,0,-1344.263422407314,2213.286224288654,1818.9384903544421,1818.9384903544421,412.0865403157154
2020-10-04T00:00:00Z,1819.1173280245728,-1974.4584683572402,-1974.4584683572402,-1974.4584683572402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-204.7260628966697,-204.7260628966697,-204.7260628966697,0,0,0,-1716.0724554893502,-1716.0724554893502,-1716.0724554893502,-53.659949971220264,-53.659949971220264,-53.659949971220264,0,0,0,-1986.452659343923,1545.0661186287225,1819.1173280245728,1819.1173280245728,-155.34114033266746
2020-10-05T00:00:00Z,1819.2961656947039,-140.2410330430746,-140.2410330430746,-140.2410330430746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-419.1117295112147,-419.1117295112147,-419.1117295112147,0,0,0,313.36318408224787,313.36318408224787,313.36318408224787,-34.492487614107766,-34.492487614107766,-34.492487614107766,0,0,0,-118.97838235090688,3543.285011439317,1819.2961656947039,1819.2961656947039,1679.0551326516293
2020-10-06T00:00:00Z,1819.4750033648345,-13.894303060900034,-13.894303060900034,-13.894303060900034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-576.880101421408,-576.880101421408,-576.880101421408,0,0,0,579.2840301322291,579.2840301322291,579.2840301322291,-16.29823177172122,-16.29823177172122,-16.29823177172122,0,0,0,2.9506045489467776,3541.2770479672017,1819.4750033648345,1819.4750033648345,1805.5807003039345
2020-10-07T00:00:00Z,1819.6538410349658,20.245762144141516,20.245762144141516,20.245762144141516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-660.75155529496806,-660.75155529496806,-660.75155529496806,0,0,0,680.3910074680736,680.3910074680736,680.3910074680736,0.6063099710359757,0.6063099710359757,0.6063099710359757,0,0,0,25.198631438015973,3683.1937743224194,1819.6538410349658,1819.6538410349658,1839.8996031791073
2020-10-08T00:00:00Z,1819.8326787050964,119.94246066754233,119.94246066754233,119.94246066754233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-701.2949032440968,-701.2949032440968,-701.2949032440968,0,0,0,805.2961840648221,805.2961840648221,805.2961840648221,15.941179846816965,15.941179846816965,15.941179846816965,0,0,0,45.05405194376535,3870.8716412628605,1819.8326787050964,1819.8326787050964,1939.7751393726387
2020-10-09T00:00:00Z,1820.0115163752273,-27.991413053024253,-27.991413053024253,-27.991413053024253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730.3700897827529,-730.3700897827529,-730.3700897827529,0,0,0,672.9087064404058,672.9087064404058,672.9087064404058,29.469970289323083,29.469970289323083,29.469970289323083,0,0,0,-146.70128578141146,3589.816735812568,1820.0115163752273,1820.0115163752273,1792.020103322203
2020-10-10T00:00:00Z,1820.1903540453584,-2036.1170956946999,-2036.1170956946999,-2036.1170956946999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-741.9520981498437,-741.9520981498437,-741.9520981498437,0,0,0,-1335.1706567032122,-1335.1706567032122,-1335.1706567032122,41.0056591583562,41.0056591583562,41.0056591583562,0,0,0,-2072.7985095254157,1598.066946849388,1820.1903540453584,1820.1903540453584,-215.92674164934147
2020-10-11T00:00:00Z,1820.3691917154895,-2368.1097963067305,-2368.1097963067305,-2368.1097963067305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-702.4524419983912,-702.4524419983912,-702.4524419983912,0,0,0,-1716.0724554936078,-1716.0724554936078,-1716.0724554936078,50.41510118526841,50.41510118526841,50.41510118526841,0,0,0,-2291.048861961558,1381.2170956073755,1820.3691917154895,1820.3691917154895,-547.740604591241
2020-10-12T00:00:00Z,1820.54802938562,-226.4452156535518,-226.4452156535518,-226.4452156535518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-597.4304336473091,-597.4304336473091,-597.4304336473091,0,0,0,313.363184083657,313.363184083657,313.363184083657,57.62203391010029,57.62203391010029,57.62203391010029,0,0,0,-213.35279535154578,3468.074449507306,1820.54802938562,1820.54802938562,1594.1028137320684
2020-10-13T00:00:00Z,1820.7268670557512,180.08225013112602,180.08225013112602,180.08225013112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-461.8102780571235,-461.8102780571235,-461.8102780571235,0,0,0,579.284030132275,579.284030132275,579.284030132275,62.60849805597451,62.60849805597451,62.60849805597451,0,0,0,20.027941092293435,3689.6857562533855,1820.7268670557512,1820.7268670557512,2000.8091171868773
2020-10-14T00:00:00Z,1820.905704725882,388.39185961726895,388.39185961726895,388.39185961726895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.41376545374476,-357.41376545374476,-357.41376545374476,0,0,0,680.3910074681841,680.3910074681841,680.3910074681841,65.41461760282955,65.41461760282955,65.41461760282955,0,0,0,408.9726628478639,3991.0417948042923,1820.905704725882,1820.905704725882,2209.297564343151
2020-10-15T00:00:00Z,1821.084542396013,554.0350940915071,554.0350940915071,554.0350940915071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-317.397822437223,-317.397822437223,-317.397822437223,0,0,0,805.2961840654418,805.2961840654418,805.2961840654418,66.13673246328796,66.13673246328796,66.13673246328796,0,0,0,449.50411228675176,4076.0610928603337,1821.084542396013,1821.084542396013,2375.11963648752
2020-10-16T00:00:00Z,1821.2633800661438,423.6368777080127,423.6368777080127,423.6368777080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-314.19575397709315,-314.19575397709315,-314.19575397709315,0,0,0,672.9087064404114,672.9087064404114,672.9087064404114,64.92392524469437,64.92392524469437,64.92392524469437,0,0,0,424.2304867690455,4161.525820363687,1821.2633800661438,1821.2633800661438,2244.9002577741567
2020-10-17T00:00:00Z,1821.4422177362749,-1559.537035853339,-1559.537035853339,-1559.537035853339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286.33941081235946,-286.33941081235946,-286.33941081235946,0,0,0,-1335.1706566973578,-1335.1706566973578,-1335.1706566973578,61.97303165637841,61.97303165637841,61.97303165637841,0,0,0,-1604.2765036413668,2084.109062668546,1821.4422177362749,1821.4422177362749,261.90518188293595
2020-10-18T00:00:00Z,1821.6210554064057,-1858.3636370062268,-1858.3636370062268,-1858.3636370062268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199.81345175889587,-199.81345175889587,-199.81345175889587,0,0,0,-1716.072455493049,-1716.072455493049,-1716.072455493049,57.52227024571794,57.52227024571794,57.52227024571794,0,0,0,-1856.611597001432,1714.0341748184912,1821.6210554064057,1821.6210554064057,-36.74258159982105
2020-10-19T00:00:00Z,1821.7998930765368,283.4957336578269,283.4957336578269,283.4957336578269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.71112032337638,-81.71112032337638,-81.71112032337638,0,0,0,313.3631840841291,313.3631840841291,313.3631840841291,51.84366989707416,51.84366989707416,51.84366989707416,0,0,0,246.5622439635315,3835.382859102762,1821.7998930765368,1821.7998930765368,2105.295626734364
2020-10-20T00:00:00Z,1821.9787307466675,635.9249674104161,635.9249674104161,635.9249674104161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.406425696615107,11.406425696615107,11.406425696615107,0,0,0,579.2840301317154,579.2840301317154,579.2840301317154,45.23451158208566,45.23451158208566,45.23451158208566,0,0,0,721.5272848516132,4281.9560392498315,1821.9787307466675,1821.9787307466675,2457.9036981570835
2020-10-21T00:00:00Z,1822.1575684167983,780.6467515294873,780.6467515294873,780.6467515294873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.247711084811236,62.247711084811236,62.247711084811236,0,0,0,680.3910074685291,680.3910074685291,680.3910074685291,38.008032976147135,38.008032976147135,38.008032976147135,0,0,0,856.3132580607853,4260.163016188164,1822.1575684167983,1822.1575684167983,2602.8043199462854
2020-10-22T00:00:00Z,1822.3364060869294,963.9340539765974,963.9340539765974,963.9340539765974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1542001995258,128.1542001995258,128.1542001995258,0,0,0,805.2961840639128,805.2961840639128,805.2961840639128,30.48366971315878,30.48366971315878,30.48366971315878,0,0,0,989.8046520045259,4688.166398744492,1822.3364060869294,1822.3364060869294,2786.270460063527
2020-10-23T00:00:00Z,1822.5152437570605,994.7635733091962,994.7635733091962,994.7635733091962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.8777425079856,298.8777425079856,298.8777425079856,0,0,0,672.9087064389915,672.9087064389915,672.9087064389915,22.9771243622189,22.9771243622189,22.9771243622189,0,0,0,957.2719794224126,4570.121935559056,1822.5152437570605,1822.5152437570605,2817.2788170662566
2020-10-24T00:00:00Z,1822.6940814271911,-712.86971401245,-712.86971401245,-712.86971401245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.510379646974,606.510379646974,606.510379646974,0,0,0,-1335.170656698223,-1335.170656698223,-1335.170656698223,15.790563038798833,15.790563038798833,15.790563038798833,0,0,0,-678.0298909119264,2973.1977255225042,1822.6940814271911,1822.6940814271911,1109.8243674147411
2020-10-25T00:00:00Z,1822.8729190973222,-737.554324122242,-737.554324122242,-737.554324122242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.3148918556521,969.3148918556521,969.3148918556521,0,0,0,-1716.0724554911037,-1716.0724554911037,-1716.0724554911037,9.203239513209496,9.203239513209496,9.203239513209496,0,0,0,-664.0408447499939,2915.566620953539,1822.8729190973222,1822.8729190973222,1085.3185949750803
2020-10-26T00:00:00Z,1823.051756767453,1545.4989290926578,1545.4989290926578,1545.4989290926578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.6729074082891,1228.6729074082891,1228.6729074082891,0,0,0,313.36318408647554,313.36318408647554,313.36318408647554,3.462837597893106,3.462837597893106,3.462837597893106,0,0,0,1545.372907293161,5273.9277394105975,1823.051756767453,1823.051756767453,3368.550685860111
2020-10-27T00:00:00Z,1823.230594437584,1835.736623656176,1835.736623656176,1835.736623656176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.6747888893694,1257.6747888893694,1257.6747888893694,0,0,0,579.2840301317613,579.2840301317613,579.2840301317613,-1.2221953649546118,-1.2221953649546118,-1.2221953649546118,0,0,0,1803.259159067564,5299.028038575713,1823.230594437584,1823.230594437584,3658.96721809376
2020-10-28T00:00:00Z,1823.4094321077148,1729.3376366706086,1729.3376366706086,1729.3376366706086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.6357067682065,1053.6357067682065,1053.6357067682065,0,0,0,680.3910074680911,680.3910074680911,680.3910074680911,-4.689077565689262,-4.689077565689262,-4.689077565689262,0,0,0,1781.6756341339408,5352.700352197596,1823.4094321077148,1823.4094321077148,3552.7470687783234
2020-10-29T00:00:00Z,1823.5882697778459,-85.8621509478205,-85.8621509478205,-85.8621509478205,0,0,0,0,0,0,-1621.240424557823,-1621.240424557823,-1621.240424557823,0,0,0,0,0,0,-1621.240424557823,-1621.240424557823,-1621.240424557823,736.9077618316854,736.9077618316854,736.9077618316854,0,0,0,805.2961840645327,805.2961840645327,805.2961840645327,-6.8256722862155454,-6.8256722862155454,-6.8256722862155454,0,0,0,-179.87967114888613,3511.628667771841,1823.5882697778459,1823.5882697778459,1737.7261188300254
2020-10-30T00:00:00Z,1823.7671074479767,1122.8422809290498,1122.8422809290498,1122.8422809290498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.50742163781126,457.50742163781126,457.50742163781126,0,0,0,672.9087064389971,672.9087064389971,672.9087064389971,-7.573847147758757,-7.573847147758757,-7.573847147758757,0,0,0,1076.619730983334,4764.907519163841,1823.7671074479767,1823.7671074479767,2946.6093883770263
2020-10-31T00:00:00Z,1823.9459451181078,-1053.4483932386313,-1053.4483932386313,-1053.4483932386313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.6533527490741,288.6533527490741,288.6533527490741,0,0,0,-1335.1706566990877,-1335.1706566990877,-1335.1706566990877,-6.931089288617858,-6.931089288617858,-6.931089288617858,0,0,0,-1079.639313387989,2575.349491886408,1823.9459451181078,1823.9459451181078,770.4975518794765
2020-11-01T00:00:00Z,1824.1247827882385,-1527.6942725909503,-1527.6942725909503,-1527.6942725909503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.3284871680902,193.3284871680902,193.3284871680902,0,0,0,-1716.0724554891583,-1716.0724554891583,-1716.0724554891583,-4.950304269882221,-4.950304269882221,-4.950304269882221,0,0,0,-1499.4588732980292,2160.111944464492,1824.1247827882385,1824.1247827882385,296.4305101972882
2020-11-02T00:00:00Z,1824.3036204583696,394.0387336997072,394.0387336997072,394.0387336997072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41333070536136,82.41333070536136,82.41333070536136,0,0,0,313.3631840803611,313.3631840803611,313.3631840803611,-1.737781086015289,-1.737781086015289,-1.737781086015289,0,0,0,564.7796459986556,4050.4062908798837,1824.3036204583696,1824.3036204583696,2218.342354158077
2020-11-03T00:00:00Z,1824.4824581285004,485.89250740799935,485.89250740799935,485.89250740799935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95.94216103946536,-95.94216103946536,-95.94216103946536,0,0,0,579.2840301315043,579.2840301315043,579.2840301315043,2.5506383159603137,2.5506383159603137,2.5506383159603137,0,0,0,549.0024329417984,4157.123825942579,1824.4824581285004,1824.4824581285004,2310.3749655365
2020-11-04T00:00:00Z,1824.6612957986313,372.4971946650751,372.4971946650751,372.4971946650751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-315.6089035866854,-315.6089035866854,-315.6089035866854,0,0,0,680.3910074684359,680.3910074684359,680.3910074684359,7.715090783324615,7.715090783324615,7.715090783324615,0,0,0,422.9907240334163,4074.809640193368,1824.6612957986313,1824.6612957986313,2197.1584904637066
2020-11-05T00:00:00Z,1824.8401334687621,311.2235428510055,311.2235428510055,311.2235428510055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-507.59141802301195,-507.59141802301195,-507.59141802301195,0,0,0,805.2961840641441,805.2961840641441,805.2961840641441,13.518776809873431,13.518776809873431,13.518776809873431,0,0,0,261.47806450298594,3949.0380422395665,1824.8401334687621,1824.8401334687621,2136.0636763197676
2020-11-06T00:00:00Z,1825.0189711388934,65.76735243960341,65.76735243960341,65.76735243960341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-626.8377539136857,-626.8377539136857,-626.8377539136857,0,0,0,672.9087064361519,672.9087064361519,672.9087064361519,19.696399917137196,19.696399917137196,19.696399917137196,0,0,0,103.8362786940149,3805.539846686185,1825.0189711388934,1825.0189711388934,1890.7863235784969
